Run,Event,PID1,Q1,E1,px1,py1,pz1,eta1,phi1,PID2,Q2,E2,px2,py2,pz2,eta2,phi2,PID3,Q3,E3,px3,py3,pz3,eta3,phi3,PID4,Q4,E4,px4,py4,pz4,eta4,phi4
1,53081,13,-1,78.1771,-68.6384,37.0971,-4.92132,-0.0630343,2.64609,-13,1,57.6849,-29.0487,-40.2996,29.3197,0.560401,-2.19536,-11,1,90.4407,59.4675,67.4788,-9.47378,-0.105137,0.848423,11,-1,47.4088,33.0651,-18.9731,28.1836,0.684566,-0.52094
1,91749,13,-1,80.1117,32.4064,11.415,72.3699,1.49021,0.338672,-13,1,14.4928,-13.7779,4.17564,-1.66275,-0.11524,2.84732,-11,1,17.5918,-8.14893,-11.7486,10.2487,0.666369,-2.17722,11,-1,20.2151,-12.6107,-6.40195,14.4442,0.896373,-2.67183
1,85791,-13,1,16.0598,2.40503,7.6365,13.9214,1.32033,1.26569,13,-1,8.58121,3.53481,6.69339,4.041,0.511288,1.08492,-11,1,37.9912,-33.5981,-16.6844,6.01125,0.159568,-2.68068,11,-1,43.8156,30.1695,4.60595,31.4388,0.902525,0.1515
1,51285,13,-1,9.22341,2.45886,8.86898,0.595984,0.0647109,1.30035,-13,1,6.72667,-3.20789,5.82076,-1.03202,-0.154662,2.07449,11,-1,68.8528,-47.4021,-0.561212,49.9343,0.918596,-3.12975,-11,1,23.7136,19.4078,3.95228,-13.0404,-0.618257,0.200897
1,102463,-13,1,13.4174,12.4408,0.576789,-4.99087,-0.39072,0.0463293,13,-1,11.9302,9.85997,-6.71278,-0.19536,-0.0163773,-0.597731,-11,1,7.40162,-6.5738,2.55259,2.248,0.313609,2.77122,11,-1,7.41145,4.95413,-3.13832,-4.53178,-0.711245,-0.564671
1,102475,13,-1,19.4965,10.5757,-7.0376,14.7895,0.992871,-0.58716,-13,1,7.90904,2.00704,-2.08395,7.36007,1.6634,-0.804196,11,-1,130.489,-28.535,24.5458,124.942,1.91489,2.43121,-11,1,32.8855,19.8406,-15.2062,21.3677,0.774884,-0.653928
1,43698,-13,1,8.25177,1.64915,7.9151,-1.64683,-0.202304,1.36538,13,-1,8.68811,3.70812,3.76096,-6.89762,-1.08209,0.792472,-11,1,81.3011,-18.1949,-33.6582,-71.7352,-1.38624,-2.06638,11,-1,40.5738,20.4822,26.6364,-22.7423,-0.633588,0.915274
1,87837,-13,1,63.7288,16.4025,-3.1597,61.5006,2.01449,-0.190304,13,-1,89.0598,15.5782,4.71573,87.5598,2.38428,0.293944,-11,1,64.3526,-55.2346,20.3011,26.0436,0.429259,2.78938,11,-1,75.0563,12.4981,-27.1024,68.8673,1.57325,-1.13871
1,183230,13,-1,78.5899,-14.3858,43.8278,-63.6281,-1.12593,1.88795,-13,1,150.765,36.5135,-22.1905,-144.584,-1.93331,-0.546087,11,-1,106.743,-4.80192,42.7623,97.6847,1.55829,1.68262,-11,1,136.142,-11.4249,-38.2686,130.152,1.89728,-1.86092
1,66832,13,-1,79.0382,-22.5031,-43.1024,62.3123,1.06714,-2.05196,-13,1,30.2451,12.0162,-5.75963,-27.1512,-1.46031,-0.446968,11,-1,107.963,-24.8353,55.7854,-89.0353,-1.17128,1.98965,-11,1,142.738,38.1586,-4.40481,-137.472,-1.98717,-0.114926
