Run,Event,PID1,Q1,E1,px1,py1,pz1,eta1,phi1,PID2,Q2,E2,px2,py2,pz2,eta2,phi2,PID3,Q3,E3,px3,py3,pz3,eta3,phi3,PID4,Q4,E4,px4,py4,pz4,eta4,phi4
1,75541,-13,1,48.695,28.8263,-6.59027,38.6885,1.08354,-0.224757,-13,1,22.09,-21.4958,2.66736,-4.3328,-0.198721,3.01814,13,-1,33.6554,-19.8691,-7.39008,-26.1397,-1.03697,-2.78551,13,-1,15.0433,7.22664,12.4555,-4.35015,-0.297674,1.04507
1,75548,-11,1,42.4457,29.3481,20.2143,-23.0589,-0.608763,0.603155,11,-1,51.9223,-31.5709,-2.28528,41.158,1.07861,-3.06933,11,-1,25.0917,0.551683,-24.8808,3.19909,0.128194,-1.54863,-11,1,9.41484,-0.447934,-2.26096,9.12834,2.08506,-1.76638
1,75554,-13,1,19.853,13.8481,-14.1713,1.2387,0.0624757,-0.79693,13,-1,20.3317,-9.41468,-3.25085,17.7246,1.34047,-2.80911,-11,1,37.9404,13.4416,-35.3526,-2.99751,-0.0791709,-1.20746,11,-1,88.2684,-1.31983,19.9909,85.9647,2.16294,1.63672
1,75559,13,-1,138.702,53.648,5.23449,-127.8,-1.5982,0.0972632,-13,1,52.2822,-29.0308,23.2385,-36.7505,-0.873064,2.46656,11,-1,20.1772,-12.5898,-6.46218,-14.3825,-0.892871,-2.66737,-11,1,18.4136,0.0720528,-13.2051,-12.8328,-0.861291,-1.56534
1,75564,-13,1,108.425,58.0538,-66.6516,-62.7949,-0.661194,-0.854234,13,-1,52.4765,12.9669,27.403,-42.8334,-1.14545,1.12882,-11,1,50.7067,26.6911,-35.3974,-24.6125,-0.530011,-0.924713,11,-1,6.45785,-4.8877,-4.10049,-1.00011,-0.156124,-2.44355
1,75572,11,-1,60.0356,-18.6455,-54.4959,-16.9355,-0.289953,-1.90046,-11,1,38.9204,22.1374,28.2665,-15.0247,-0.407134,0.906403,11,-1,27.654,-7.07825,-26.3879,4.28029,0.156034,-1.83287,-11,1,25.8332,-5.69375,23.7604,-8.38921,-0.336942,1.80599
1,75585,-11,1,45.6362,-45.5306,-1.51185,2.70943,0.0594402,-3.1084,11,-1,45.5981,44.9712,1.87966,7.29663,0.161408,0.0417726,-11,1,22.1979,-12.3147,5.83383,-17.5232,-1.06986,2.69918,11,-1,9.93985,3.98616,-5.59795,-7.18151,-0.91285,-0.952012
1,75592,-11,1,233.177,18.9204,-38.9446,229.122,2.36812,-1.11855,11,-1,37.396,-12.0744,23.9805,26.0308,0.859666,2.03725,11,-1,24.1425,2.10198,15.2828,18.5709,1.01841,1.43412,-11,1,36.5978,6.18229,-10.1329,34.6194,1.79172,-1.02297
1,75606,-13,1,19.5458,15.3449,-11.0413,4.96477,0.259696,-0.623723,13,-1,14.8519,-8.27749,-12.0777,-2.48599,-0.168979,-2.17162,-11,1,48.4526,-39.1554,28.3897,2.92049,0.0603483,2.51425,11,-1,44.2867,29.4292,-17.6217,28.0126,0.745622,-0.539523
1,75608,-13,1,45.459,-33.2622,-30.9231,-1.97352,-0.0434407,-2.39262,13,-1,50.806,38.7029,12.5673,30.4202,0.691203,0.313971,11,-1,18.7485,13.4364,-12.8109,2.6168,0.140491,-0.761573,-11,1,16.7792,6.29448,2.28096,-15.3857,-1.56951,0.347657
1,75611,-13,1,52.208,-25.588,-41.4451,18.7941,0.37687,-2.12391,13,-1,42.2676,5.8303,29.0419,-30.1515,-0.893972,1.37267,-13,1,13.9528,-13.9265,0.629431,0.570084,0.0408821,3.09643,13,-1,23.2847,-7.98843,-2.97608,21.6678,1.66262,-2.78497
1,75612,-13,1,45.5064,35.5196,25.6397,12.3202,0.277659,0.625237,13,-1,26.6997,-24.8963,6.11061,7.46308,0.287163,2.90091,-13,1,17.7354,-12.8728,-12.1912,-0.444968,-0.0250949,-2.38338,13,-1,36.9414,-4.82782,-16.0636,-32.9137,-1.42663,-1.86275
1,75613,11,-1,80.1374,-29.7967,-12.4907,73.3358,1.55818,-2.74465,-11,1,48.9973,22.1386,17.7975,39.9233,1.14116,0.677123,-11,1,74.051,25.2954,9.01438,69.0104,1.67287,0.342333,11,-1,28.9871,-15.0529,-18.5562,16.4113,0.641848,-2.25233
1,75617,-13,1,85.3765,40.3339,26.7413,-70.3364,-1.16865,0.585458,13,-1,45.0058,-37.45,-18.7974,-16.4214,-0.382497,-2.6764,-13,1,11.0736,-3.15107,7.52859,7.48367,0.821418,1.96719,13,-1,6.29493,2.75101,-4.50569,3.4272,0.610551,-1.02265
1,75618,13,-1,40.4559,-34.7223,-16.4229,-12.7012,-0.324925,-2.69979,13,-1,60.0534,-22.9959,-24.7636,-49.6423,-1.17742,-2.3192,-13,1,32.6997,8.69559,17.0841,26.4911,1.12743,1.09999,-13,1,5.49415,4.70136,1.94555,2.07039,0.396447,0.392369
1,75627,-13,1,48.2988,36.1161,-1.45124,-32.0356,-0.79865,-0.0401609,13,-1,21.2699,-16.3902,10.3837,-8.71424,-0.435254,2.57688,-13,1,17.3583,10.216,7.11157,-12.0979,-0.86137,0.608118,13,-1,22.0173,-11.6889,-1.45577,18.601,1.23787,-3.01769
1,75641,-13,1,143.363,-20.9353,27.2072,-139.192,-2.10787,2.22665,13,-1,21.984,21.0557,4.73698,4.18396,0.19267,0.221289,11,-1,35.7119,-4.63277,-13.5536,-32.7136,-1.56384,-1.90016,-11,1,21.1635,-1.69377,-13.2608,-16.4066,-1.0333,-1.69784
1,75644,13,-1,53.2925,46.2591,-5.99434,25.7729,0.52769,-0.128864,-13,1,40.7889,-28.1929,1.19251,-29.4527,-0.911975,3.09932,13,-1,22.5139,-10.7093,-18.8237,6.15177,0.280368,-2.08806,-13,1,15.1968,-5.00296,-13.2806,-5.43379,-0.374097,-1.93107
1,75645,-13,1,17.9663,-13.0167,7.32976,9.98075,0.626354,2.62874,13,-1,13.5922,3.53747,11.5491,-6.23244,-0.495465,1.27357,11,-1,52.4631,27.5386,33.1209,29.95,0.648824,0.877166,-11,1,41.8111,-18.8269,-33.5666,-16.3402,-0.412755,-2.08196
1,75653,-13,1,67.3225,24.6889,51.3783,-35.8195,-0.593012,1.12284,13,-1,91.8583,38.0655,-32.5657,-76.9963,-1.21512,-0.707689,11,-1,25.4528,2.89141,-21.6165,-13.1229,-0.570296,-1.43783,-11,1,3.92816,-0.245972,-3.72192,1.23176,0.3245,-1.63679
1,75658,13,-1,37.884,-20.9308,11.3391,-29.4706,-1.04008,2.64511,-13,1,11.2557,2.60536,6.7639,-8.61057,-1.00823,1.20313,11,-1,79.8316,56.614,15.3282,-54.157,-0.826127,0.26441,-11,1,30.4397,-24.3681,-18.1481,-1.84771,-0.0607755,-2.50146
1,75659,-11,1,39.7089,-29.2158,-11.9673,24.0836,0.703371,-2.75282,11,-1,86.9503,20.1734,-12.9249,83.5843,1.96261,-0.5698,11,-1,26.9618,18.0745,13.3324,14.9164,0.623042,0.635539,-11,1,31.7065,-8.58808,6.0374,29.9181,1.76989,2.52886
1,75661,13,-1,33.4851,-31.1385,3.62978,11.7667,0.367044,3.02555,-13,1,27.604,1.62195,22.7062,15.6129,0.641043,1.49949,-11,1,90.227,15.6457,-37.0622,80.7621,1.447,-1.17135,11,-1,41.2411,8.50485,8.14081,39.5249,1.92574,0.763532
1,75663,-13,1,42.7218,15.5567,-39.7885,-0.0485375,-0.00113613,-1.19809,13,-1,58.7173,35.7342,-13.1511,-44.6971,-0.999125,-0.352642,13,-1,72.9244,15.5785,30.4008,-64.4287,-1.3915,1.09725,-13,1,18.6971,9.59864,-9.83691,-12.6756,-0.825322,-0.797657
1,75664,13,-1,16.1976,-3.4904,-13.7175,-7.87398,-0.530979,-1.81996,-13,1,26.5482,3.24454,-13.1446,-22.8361,-1.29404,-1.3288,-11,1,73.7707,-47.2113,20.3123,-52.921,-0.902207,2.73529,11,-1,28.7407,17.8738,-8.91993,20.6638,0.905515,-0.462888
1,75666,-13,1,29.1731,24.5723,15.289,3.67481,0.126639,0.556585,13,-1,143.187,-26.55,-0.0465297,140.704,2.36956,-3.13984,13,-1,23.9312,-20.6748,0.0214749,12.0518,0.554127,3.14055,-13,1,8.73926,7.12699,4.61334,2.07038,0.241511,0.574479
1,75669,-13,1,51.6539,-1.26782,-44.1163,-26.8377,-0.575749,-1.59953,13,-1,47.9493,33.0937,16.3462,30.6061,0.755304,0.458784,-11,1,14.0603,-11.8546,4.85003,5.79984,0.438618,2.75324,11,-1,11.4365,-5.08804,9.02267,4.84745,0.452384,2.08426
